time_sec,x,y,ref_x,ref_y,path_error_m,heading_error_rad,heading_error_deg,linear_velocity_mps,angular_velocity_radps
83.52,-1.9843317409430656,-1.053569644224321,-2.003250457059892,-1.0616211776881734,0.020560763862964977,-0.18732687619539892,-10.733039395366045,0.1524456225992843,0.05410860805521445
83.54,-1.981307565267416,-1.0539706892320886,-2.003250457059892,-1.0616211776881734,0.023238340599814944,-0.1978823566801445,-11.337823877874673,0.15255433259717677,0.05256481015125658
83.56,-1.9782807601231867,-1.0543688759714525,-2.003250457059892,-1.0616211776881734,0.026001570054542338,-0.2094664976017289,-12.001546261966245,0.1526600797368438,0.05110554682885571
83.58,-1.975251508410439,-1.0547642646080684,-2.003250457059892,-1.0616211776881734,0.028826348753576682,-0.22225475383693855,-12.734259371575618,0.1527627286103339,0.04973803581442837
83.6,-1.9722197804002235,-1.0551569409212231,-2.003250457059892,-1.0616211776881734,0.03169683345282452,-0.2364594915785577,-13.548130893260588,0.15286261493550057,0.04844875626686118
83.62,-1.969185744421575,-1.0555469571832228,-2.003250457059892,-1.0616211776881734,0.03460203464933652,-0.2523456218902953,-14.458339112917999,0.15295977030405083,0.047237485372164656
83.64,-1.966149928966398,-1.0559343014993403,-2.003250457059892,-1.0616211776881734,0.037533847998883194,-0.27024643042909546,-15.483979892062996,0.15305448752895856,0.0460924472023283
83.66,-1.963111442398817,-1.0563191638639464,-2.003250457059892,-1.0616211776881734,0.04048767526734897,-0.2905729508103402,-16.648603722094965,0.1531474739500993,0.04498342871750438
83.68,-1.9601298578742272,-1.0566929934980558,-1.9245441388345574,-1.0733628412373741,0.03929665664178536,-0.08800867968642102,-5.042525906550666,0.14946625128073876,0.103645580348255
83.7,-1.957159745787802,-1.0570592863849073,-1.9245441388345574,-1.0733628412373741,0.03646345729296569,-0.0923429511014959,-5.290861365898651,0.14964897883382733,0.10008364622504651
83.72,-1.9541849669722238,-1.0574202189424784,-1.9245441388345574,-1.0733628412373741,0.03365629062039337,-0.09677034552607125,-5.5445323806665705,0.14984985851427268,0.09563186881944574
83.74,-1.9512058712068832,-1.0577759839002743,-1.9245441388345574,-1.0733628412373741,0.03088362178794166,-0.10131136069842897,-5.80471338474754,0.15004201260735428,0.09148424897076346
83.76,-1.948222638058114,-1.0581267800482852,-1.9245441388345574,-1.0733628412373741,0.0281568621482869,-0.1059853425009713,-6.072512815554164,0.15022622539229147,0.08760903779880813
83.78,-1.945235260818743,-1.0584728233095544,-1.9245441388345574,-1.0733628412373741,0.025491864640611216,-0.11080958990392042,-6.348921831070098,0.15040299355391085,0.08398709876011878
83.8,-1.9422435829007614,-1.058814351631704,-1.9245441388345574,-1.0733628412373741,0.02291132623963477,-0.1158008186692106,-6.634898173905518,0.15057241652707276,0.08061675761728004
83.82,-1.93924813378591,-1.0591514941319657,-1.9245441388345574,-1.0733628412373741,0.020449201795664316,-0.12099170375899194,-6.932313981487376,0.15073432411121246,0.07750830374630979
83.84,-1.9362496827409714,-1.0594843102474252,-1.9245441388345574,-1.0733628412373741,0.01815580845305323,-0.12642100553139887,-7.24339005874919,0.15088996240884,0.07460943517445529
83.86,-1.9332471155140483,-1.0598131086279394,-1.9245441388345574,-1.0733628412373741,0.016103945382139728,-0.1320965546573664,-7.568575070086292,0.15104092060207464,0.07185223651950956
83.88,-1.930241346372167,-1.060137941660098,-1.9245441388345574,-1.0733628412373741,0.014399866060336603,-0.13806629066400136,-7.9106157480737584,0.1511851765148009,0.06932796400294094
83.9,-1.927232210085857,-1.0604589749408593,-1.9245441388345574,-1.0733628412373741,0.013180876012253324,-0.14436356637756692,-8.271423068891298,0.15132458972422214,0.06695701611492133
83.92,-1.9242201022321082,-1.0607762940812353,-1.9245441388345574,-1.0733628412373741,0.012590717574206534,-0.1510359532150481,-8.653722673957613,0.15145897794797136,0.06474939437839389
83.94,-1.9212048597757658,-1.0610900457973338,-1.9245441388345574,-1.0733628412373741,0.012718973722182114,-0.15812829111617316,-9.06008370257275,0.1515891390227786,0.06267182149133355
83.96,-1.918186720457234,-1.0614003226936326,-1.9245441388345574,-1.0733628412373741,0.013546904381949746,-0.16569883094392188,-9.49384368333845,0.15171489818097683,0.06073374666071274
83.98,-1.9151662616602791,-1.061707157289879,-1.9245441388345574,-1.0733628412373741,0.014959931436331642,-0.17381871138614588,-9.959078562828706,0.15183675328946933,0.05891494917809048
84.0,-1.9121427077180242,-1.0620107408650012,-1.9245441388345574,-1.0733628412373741,0.01681266417325189,-0.18255162976527176,-10.459437928784846,0.15195567446681935,0.05717412780548159
84.02,-1.9091163998329355,-1.062311144709044,-1.9245441388345574,-1.0733628412373741,0.018977753472328336,-0.1919892597595898,-11.000174296065346,0.15207054496890748,0.05556185481925269
84.04,-1.9060875384945184,-1.062608440354815,-1.9245441388345574,-1.0733628412373741,0.021361255451277126,-0.20223711702693803,-11.587333266536868,0.15218199113249398,0.05405214308362716
84.06,-1.9030560893345132,-1.0629027205402592,-1.9245441388345574,-1.0733628412373741,0.023898753028444027,-0.21341756335478348,-12.227925654194951,0.15229039736199823,0.05262942913364377
84.08,-1.900022443357676,-1.0631940203972396,-1.9245441388345574,-1.0733628412373741,0.02654653397978088,-0.22568180030548832,-12.930614670418734,0.15239579849204432,0.05129346016374825
84.1,-1.896986240588591,-1.0634824570053765,-1.9245441388345574,-1.0733628412373741,0.029275582800466025,-0.23920448545223216,-13.705407457011402,0.15249878620284818,0.050019312469729016
84.12,-1.893947955344495,-1.063768051098353,-1.9245441388345574,-1.0733628412373741,0.03206534643457691,-0.25420729353147153,-14.565005040796592,0.1525989522427551,0.0488260873066082
84.14,-1.8909074366919194,-1.0640508844902858,-1.9245441388345574,-1.0733628412373741,0.03490186627520358,-0.2709568011757397,-15.524681137735268,0.15269696238524588,0.04768550864953092
84.16,-1.8878648337845685,-1.0643310055636115,-1.9245441388345574,-1.0733628412373741,0.03777493182770813,-0.2897874999781733,-16.60360070439677,0.15279267557692933,0.04660474032358586
84.18,-1.8848199134254564,-1.064608502382964,-1.9245441388345574,-1.0733628412373741,0.040677420433588275,-0.31111787487822395,-17.825741161601453,0.15288631736440905,0.04557477654931752
84.2,-1.8818274786243354,-1.0648773890736756,-1.8453679766264754,-1.0813604254035565,0.040012320259941545,-0.09131613067830731,-5.232028889332108,0.14974382211647708,0.09556923247444615
84.22,-1.878840794428813,-1.065140124781159,-1.8453679766264754,-1.0813604254035565,0.037195801966209,-0.09556844170449336,-5.475668364309513,0.1499197278741704,0.09219012284455985
